 Time  | Event  |   Node   | Routing Information
   6   | LEARN  |  393871  | • via 174
   6   | LEARN  |  393857  | • via 174
   6   | LEARN  |  393853  | • via 174
   6   | LEARN  |  393831  | • via 174
   6   | LEARN  |  393818  | • via 174
   6   | LEARN  |  393811  | • via 174
   6   | LEARN  |  393806  | • via 174
   6   | LEARN  |  393802  | • via 174
   6   | LEARN  |  393800  | • via 174
   6   | LEARN  |  393794  | • via 174
   6   | LEARN  |  393792  | • via 174
   6   | LEARN  |  393783  | • via 174
   6   | LEARN  |  393780  | • via 174
   6   | LEARN  |  393748  | • via 174
   6   | LEARN  |  393737  | • via 174
   6   | LEARN  |  393731  | • via 174
   6   | LEARN  |  393725  | • via 174
   6   | LEARN  |  393714  | • via 174
   6   | LEARN  |  393685  | • via 174
   6   | LEARN  |  393684  | • via 174
   6   | LEARN  |  393681  | • via 174
   6   | LEARN  |  393670  | • via 174
   6   | LEARN  |  393667  | • via 174
   6   | LEARN  |  393664  | • via 174
   6   | LEARN  |  393662  | • via 174
   6   | LEARN  |  393651  | • via 174
   6   | LEARN  |  393649  | • via 174
   6   | LEARN  |  393642  | • via 174
   6   | LEARN  |  393639  | • via 174
   6   | LEARN  |  393628  | • via 174
   6   | LEARN  |  393625  | • via 174
   6   | LEARN  |  393620  | • via 174
   6   | LEARN  |  393619  | • via 174
   6   | LEARN  |  393612  | • via 174
   6   | LEARN  |  393606  | • via 174
   6   | LEARN  |  393600  | • via 174
   6   | LEARN  |  393583  | • via 174
   6   | LEARN  |  393571  | • via 174
   6   | LEARN  |  393570  | • via 174
   6   | LEARN  |  393567  | • via 174
   6   | LEARN  |  393544  | • via 174
   6   | LEARN  |  393543  | • via 174
   6   | LEARN  |  393524  | • via 174
   6   | LEARN  |  393515  | • via 174
   6   | LEARN  |  393500  | • via 174
   6   | LEARN  |  393474  | • via 174
   6   | LEARN  |  393467  | • via 174
   6   | LEARN  |  393464  | • via 174
   6   | LEARN  |  393446  | • via 174
   6   | LEARN  |  393444  | • via 174
   6   | LEARN  |  393442  | • via 174
   6   | LEARN  |  393434  | • via 174
   6   | LEARN  |  393417  | • via 174
   6   | LEARN  |  393415  | • via 174
   6   | LEARN  |  393397  | • via 174
   6   | LEARN  |  393396  | • via 174
   6   | LEARN  |  393384  | • via 174
   6   | LEARN  |  393370  | • via 174
   6   | LEARN  |  393346  | • via 174
   6   | LEARN  |  393339  | • via 174
   6   | LEARN  |  393333  | • via 174
   6   | LEARN  |  393329  | • via 174
   6   | LEARN  |  393316  | • via 174
   6   | LEARN  |  393312  | • via 174
   6   | LEARN  |  393304  | • via 174
   6   | LEARN  |  393303  | • via 174
   6   | LEARN  |  393302  | • via 174
   6   | LEARN  |  393301  | • via 174
   6   | LEARN  |  393289  | • via 174
   6   | LEARN  |  393285  | • via 174
   6   | LEARN  |  393278  | • via 174
   6   | LEARN  |  393268  | • via 174
   6   | LEARN  |  393260  | • via 174
   6   | LEARN  |  393259  | • via 174
   6   | LEARN  |  393258  | • via 174
   6   | LEARN  |  393241  | • via 174
   6   | LEARN  |  393235  | • via 174
   6   | LEARN  |  393229  | • via 174
   6   | LEARN  |  393222  | • via 174
   6   | LEARN  |  393216  | • via 174
   6   | LEARN  |  328997  | • via 174
   6   | LEARN  |  328884  | • via 174
   6   | LEARN  |  328867  | • via 174
   6   | LEARN  |  328848  | • via 174
   6   | LEARN  |  328832  | • via 174
   6   | LEARN  |  328814  | • via 174
   6   | LEARN  |  328785  | • via 174
   6   | LEARN  |  328766  | • via 174
   6   | LEARN  |  328749  | • via 174
   6   | LEARN  |  328714  | • via 174
   6   | LEARN  |  328595  | • via 174
   6   | LEARN  |  328567  | • via 174
   6   | LEARN  |  328549  | • via 174
   6   | LEARN  |  328543  | • via 174
   6   | LEARN  |  328529  | • via 174
   6   | LEARN  |  328517  | • via 174
   6   | LEARN  |  328449  | • via 174
   6   | LEARN  |  328336  | • via 174
   6   | LEARN  |  328334  | • via 174
   6   | LEARN  |  328333  | • via 174
   6   | LEARN  |  328237  | • via 174
   6   | LEARN  |  328214  | • via 174
   6   | LEARN  |  328138  | • via 174
   6   | LEARN  |  328137  | • via 174
   6   | LEARN  |  328107  | • via 174
   6   | LEARN  |  328068  | • via 174
   6   | LEARN  |  327996  | • via 174
   6   | LEARN  |  327956  | • via 174
   6   | LEARN  |  327952  | • via 174
   6   | LEARN  |  327935  | • via 174
   6   | LEARN  |  327903  | • via 174
   6   | LEARN  |  327893  | • via 174
   6   | LEARN  |  327814  | • via 174
   6   | LEARN  |  327767  | • via 174
   6   | LEARN  |  327693  | • via 174
   6   | LEARN  |  271915  | • via 174
   6   | LEARN  |  271806  | • via 174
   6   | LEARN  |  271253  | • via 174
   6   | LEARN  |  270746  | • via 174
   6   | LEARN  |  270602  | • via 174
   6   | LEARN  |  270353  | • via 174
   6   | LEARN  |  270144  | • via 174
   6   | LEARN  |  270142  | • via 174
   6   | LEARN  |  270138  | • via 174
   6   | LEARN  |  270133  | • via 174
   6   | LEARN  |  270126  | • via 174
   6   | LEARN  |  270121  | • via 174
   6   | LEARN  |  270120  | • via 174
   6   | LEARN  |  270115  | • via 174
   6   | LEARN  |  269832  | • via 174
   6   | LEARN  |  269524  | • via 174
   6   | LEARN  |  269416  | • via 174
   6   | LEARN  |  269299  | • via 174
   6   | LEARN  |  268819  | • via 174
   6   | LEARN  |  268581  | • via 174
   6   | LEARN  |  268468  | • via 174
   6   | LEARN  |  268214  | • via 174
   6   | LEARN  |  268205  | • via 174
   6   | LEARN  |  268042  | • via 174
   6   | LEARN  |  268029  | • via 174
   6   | LEARN  |  267885  | • via 174
   6   | LEARN  |  267809  | • via 174
   6   | LEARN  |  267613  | • via 174
   6   | LEARN  |  267522  | • via 174
   6   | LEARN  |  267469  | • via 174
   6   | LEARN  |  267388  | • via 174
   6   | LEARN  |  267201  | • via 174
   6   | LEARN  |  267121  | • via 174
   6   | LEARN  |  267056  | • via 174
   6   | LEARN  |  266931  | • via 174
   6   | LEARN  |  266832  | • via 174
   6   | LEARN  |  266809  | • via 174
   6   | LEARN  |  266725  | • via 174
   6   | LEARN  |  266602  | • via 174
   6   | LEARN  |  266448  | • via 174
   6   | LEARN  |  266445  | • via 174
   6   | LEARN  |  266438  | • via 174
   6   | LEARN  |  266414  | • via 174
   6   | LEARN  |  266409  | • via 174
   6   | LEARN  |  266390  | • via 174
   6   | LEARN  |  266220  | • via 174
   6   | LEARN  |  266201  | • via 174
   6   | LEARN  |  266192  | • via 174
   6   | LEARN  |  265950  | • via 174
   6   | LEARN  |  265761  | • via 174
   6   | LEARN  |  265684  | • via 174
   6   | LEARN  |  265629  | • via 174
   6   | LEARN  |  265617  | • via 174
   6   | LEARN  |  265615  | • via 174
   6   | LEARN  |  265614  | • via 174
   6   | LEARN  |  265609  | • via 174
   6   | LEARN  |  265605  | • via 174
   6   | LEARN  |  265549  | • via 174
   6   | LEARN  |  265529  | • via 174
   6   | LEARN  |  265524  | • via 174
   6   | LEARN  |  265518  | • via 174
   6   | LEARN  |  265509  | • via 174
   6   | LEARN  |  265502  | • via 174
   6   | LEARN  |  265475  | • via 174
   6   | LEARN  |  265399  | • via 174
   6   | LEARN  |  265171  | • via 174
   6   | LEARN  |  265113  | • via 174
   6   | LEARN  |  265066  | • via 174
   6   | LEARN  |  264668  | • via 174
   6   | LEARN  |  264367  | • via 174
   6   | LEARN  |  264242  | • via 174
   6   | LEARN  |  264206  | • via 174
   6   | LEARN  |  264170  | • via 174
   6   | LEARN  |  264162  | • via 174
   6   | LEARN  |  263966  | • via 174
   6   | LEARN  |  263807  | • via 174
   6   | LEARN  |  263805  | • via 174
   6   | LEARN  |  263601  | • via 174
   6   | LEARN  |  263444  | • via 174
   6   | LEARN  |  263432  | • via 174
   6   | LEARN  |  263357  | • via 174
   6   | LEARN  |  263271  | • via 174
   6   | LEARN  |  263237  | • via 174
   6   | LEARN  |  263167  | • via 174
   6   | LEARN  |  263157  | • via 174
   6   | LEARN  |  263114  | • via 174
   6   | LEARN  |  263080  | • via 174
   6   | LEARN  |  263009  | • via 174
   6   | LEARN  |  262967  | • via 174
   6   | LEARN  |  262916  | • via 174
   6   | LEARN  |  262865  | • via 174
   6   | LEARN  |  262819  | • via 174
   6   | LEARN  |  262808  | • via 174
   6   | LEARN  |  262732  | • via 174
   6   | LEARN  |  262706  | • via 174
   6   | LEARN  |  262645  | • via 174
   6   | LEARN  |  262632  | • via 174
   6   | LEARN  |  262605  | • via 174
   6   | LEARN  |  262589  | • via 174
   6   | LEARN  |  262496  | • via 174
   6   | LEARN  |  262462  | • via 174
   6   | LEARN  |  262427  | • via 174
   6   | LEARN  |  262375  | • via 174
   6   | LEARN  |  262355  | • via 174
   6   | LEARN  |  262301  | • via 174
   6   | LEARN  |  262296  | • via 174
   6   | LEARN  |  262287  | • via 174
   6   | LEARN  |  262248  | • via 174
   6   | LEARN  |  262237  | • via 174
   6   | LEARN  |  262206  | • via 174
   6   | LEARN  |  262186  | • via 174
   6   | LEARN  |  213401  | • via 174
   6   | LEARN  |  213338  | • via 174
   6   | LEARN  |  213281  | • via 174
   6   | LEARN  |  213230  | • via 174
   6   | LEARN  |  213166  | • via 174
   6   | LEARN  |  213134  | • via 174
   6   | LEARN  |  213130  | • via 174
   6   | LEARN  |  213122  | • via 174
   6   | LEARN  |  213078  | • via 174
   6   | LEARN  |  213035  | • via 174
   6   | LEARN  |  213016  | • via 174
   6   | LEARN  |  213011  | • via 174
   6   | LEARN  |  212932  | • via 174
   6   | LEARN  |  212882  | • via 174
   6   | LEARN  |  212870  | • via 174
   6   | LEARN  |  212865  | • via 174
   6   | LEARN  |  212841  | • via 174
   6   | LEARN  |  212807  | • via 174
   6   | LEARN  |  212731  | • via 174
   6   | LEARN  |  212720  | • via 174
   6   | LEARN  |  212711  | • via 174
   6   | LEARN  |  212708  | • via 174
   6   | LEARN  |  212700  | • via 174
   6   | LEARN  |  212686  | • via 174
   6   | LEARN  |  212655  | • via 174
   6   | LEARN  |  212636  | • via 174
   6   | LEARN  |  212608  | • via 174
   6   | LEARN  |  212602  | • via 174
   6   | LEARN  |  212576  | • via 174
   6   | LEARN  |  212562  | • via 174
   6   | LEARN  |  212553  | • via 174
   6   | LEARN  |  212551  | • via 174
   6   | LEARN  |  212547  | • via 174
   6   | LEARN  |  212536  | • via 174
   6   | LEARN  |  212486  | • via 174
   6   | LEARN  |  212449  | • via 174
   6   | LEARN  |  212406  | • via 174
   6   | LEARN  |  212404  | • via 174
   6   | LEARN  |  212399  | • via 174
   6   | LEARN  |  212374  | • via 174
   6   | LEARN  |  212346  | • via 174
   6   | LEARN  |  212323  | • via 174
   6   | LEARN  |  212321  | • via 174
   6   | LEARN  |  212313  | • via 174
   6   | LEARN  |  212271  | • via 174
   6   | LEARN  |  212263  | • via 174
   6   | LEARN  |  212228  | • via 174
   6   | LEARN  |  212190  | • via 174
   6   | LEARN  |  212158  | • via 174
   6   | LEARN  |  212153  | • via 174
   6   | LEARN  |  212148  | • via 174
   6   | LEARN  |  212140  | • via 174
   6   | LEARN  |  212109  | • via 174
   6   | LEARN  |  212081  | • via 174
   6   | LEARN  |  212047  | • via 174
   6   | LEARN  |  211997  | • via 174
   6   | LEARN  |  211969  | • via 174
   6   | LEARN  |  211945  | • via 174
   6   | LEARN  |  211925  | • via 174
   6   | LEARN  |  211909  | • via 174
   6   | LEARN  |  211826  | • via 174
   6   | LEARN  |  211808  | • via 174
   6   | LEARN  |  211785  | • via 174
   6   | LEARN  |  211751  | • via 174
   6   | LEARN  |  211733  | • via 174
   6   | LEARN  |  211694  | • via 174
   6   | LEARN  |  211690  | • via 174
   6   | LEARN  |  211675  | • via 174
   6   | LEARN  |  211602  | • via 174
   6   | LEARN  |  211482  | • via 174
   6   | LEARN  |  211460  | • via 174
   6   | LEARN  |  211423  | • via 174
   6   | LEARN  |  211349  | • via 174
   6   | LEARN  |  211348  | • via 174
   6   | LEARN  |  211298  | • via 174
   6   | LEARN  |  211178  | • via 174
   6   | LEARN  |  211083  | • via 174
   6   | LEARN  |  211068  | • via 174
   6   | LEARN  |  210920  | • via 174
   6   | LEARN  |  210874  | • via 174
   6   | LEARN  |  210806  | • via 174
   6   | LEARN  |  210800  | • via 174
   6   | LEARN  |  210791  | • via 174
   6   | LEARN  |  210743  | • via 174
   6   | LEARN  |  210723  | • via 174
   6   | LEARN  |  210684  | • via 174
   6   | LEARN  |  210627  | • via 174
   6   | LEARN  |  210477  | • via 174
   6   | LEARN  |  210395  | • via 174
   6   | LEARN  |  210366  | • via 174
   6   | LEARN  |  210329  | • via 174
   6   | LEARN  |  210309  | • via 174
   6   | LEARN  |  210307  | • via 174
   6   | LEARN  |  210258  | • via 174
   6   | LEARN  |  210224  | • via 174
   6   | LEARN  |  210211  | • via 174
   6   | LEARN  |  210182  | • via 174
   6   | LEARN  |  210181  | • via 174
   6   | LEARN  |  210156  | • via 174
   6   | LEARN  |  210127  | • via 174
   6   | LEARN  |  210123  | • via 174
   6   | LEARN  |  210087  | • via 174
   6   | LEARN  |  210062  | • via 174
   6   | LEARN  |  210054  | • via 174
   6   | LEARN  |  210052  | • via 174
   6   | LEARN  |  209966  | • via 174
   6   | LEARN  |  209938  | • via 174
   6   | LEARN  |  209920  | • via 174
   6   | LEARN  |  209872  | • via 174
   6   | LEARN  |  209858  | • via 174
   6   | LEARN  |  209855  | • via 174
   6   | LEARN  |  209854  | • via 174
   6   | LEARN  |  209765  | • via 174
   6   | LEARN  |  209750  | • via 174
   6   | LEARN  |  209703  | • via 174
   6   | LEARN  |  209674  | • via 174
   6   | LEARN  |  209620  | • via 174
   6   | LEARN  |  209612  | • via 174
   6   | LEARN  |  209611  | • via 174
   6   | LEARN  |  209591  | • via 174
   6   | LEARN  |  209589  | • via 174
   6   | LEARN  |  209568  | • via 174
   6   | LEARN  |  209561  | • via 174
   6   | LEARN  |  209540  | • via 174
   6   | LEARN  |  209535  | • via 174
   6   | LEARN  |  209498  | • via 174
   6   | LEARN  |  209492  | • via 174
   6   | LEARN  |  209452  | • via 174
   6   | LEARN  |  209408  | • via 174
   6   | LEARN  |  209372  | • via 174
   6   | LEARN  |  209366  | • via 174
   6   | LEARN  |  209349  | • via 174
   6   | LEARN  |  209330  | • via 174
   6   | LEARN  |  209312  | • via 174
   6   | LEARN  |  209287  | • via 174
   6   | LEARN  |  209252  | • via 174
   6   | LEARN  |  209232  | • via 174
   6   | LEARN  |  209231  | • via 174
   6   | LEARN  |  209224  | • via 174
   6   | LEARN  |  209181  | • via 174
   6   | LEARN  |  209170  | • via 174
   6   | LEARN  |  209166  | • via 174
   6   | LEARN  |  209163  | • via 174
   6   | LEARN  |  209155  | • via 174
   6   | LEARN  |  209153  | • via 174
   6   | LEARN  |  209146  | • via 174
   6   | LEARN  |  209137  | • via 174
   6   | LEARN  |  209087  | • via 174
   6   | LEARN  |  209043  | • via 174
   6   | LEARN  |  209042  | • via 174
   6   | LEARN  |  209034  | • via 174
   6   | LEARN  |  209006  | • via 174
   6   | LEARN  |  208959  | • via 174
   6   | LEARN  |  208951  | • via 174
   6   | LEARN  |  208905  | • via 174
   6   | LEARN  |  208895  | • via 174
   6   | LEARN  |  208871  | • via 174
   6   | LEARN  |  208837  | • via 174
   6   | LEARN  |  208833  | • via 174
   6   | LEARN  |  208804  | • via 174
   6   | LEARN  |  208785  | • via 174
   6   | LEARN  |  208784  | • via 174
   6   | LEARN  |  208722  | • via 174
   6   | LEARN  |  208673  | • via 174
   6   | LEARN  |  208652  | • via 174
   6   | LEARN  |  208638  | • via 174
   6   | LEARN  |  208636  | • via 174
   6   | LEARN  |  208621  | • via 174
   6   | LEARN  |  208594  | • via 174
   6   | LEARN  |  208569  | • via 174
   6   | LEARN  |  208522  | • via 174
   6   | LEARN  |  208452  | • via 174
   6   | LEARN  |  208444  | • via 174
   6   | LEARN  |  208420  | • via 174
